time_period,time_identifier,geographic_level,country_code,country_name,characteristic_group,characteristic,school_type,gender,no_schools,t_mtc_eligible_pupils,t_mtc_pupils_completed_check,t_mtc_eligible_pupils_not_completed_check,t_mtc_scored_25,t_mtc_scored_24,t_mtc_scored_23,t_mtc_scored_22,t_mtc_scored_21,t_mtc_scored_20,t_mtc_scored_19,t_mtc_scored_18,t_mtc_scored_17,t_mtc_scored_16,t_mtc_scored_15,t_mtc_scored_14,t_mtc_scored_13,t_mtc_scored_12,t_mtc_scored_11,t_mtc_scored_10,t_mtc_scored_9,t_mtc_scored_8,t_mtc_scored_7,t_mtc_scored_6,t_mtc_scored_5,t_mtc_scored_4,t_mtc_scored_3,t_mtc_scored_2,t_mtc_scored_1,t_mtc_scored_0,t_mtc_absent,t_mtc_unable_to_participate,t_mtc_working_below,t_mtc_just_arrived,t_mtc_missing_reason,t_mtc_sum_scores,mtc_average_score,pt_mtc_eligible_pupils_completed_check,pt_mtc_eligible_pupils_not_completed_check,pt_mtc_scored_25,pt_mtc_scored_24,pt_mtc_scored_23,pt_mtc_scored_22,pt_mtc_scored_21,pt_mtc_scored_20,pt_mtc_scored_19,pt_mtc_scored_18,pt_mtc_scored_17,pt_mtc_scored_16,pt_mtc_scored_15,pt_mtc_scored_14,pt_mtc_scored_13,pt_mtc_scored_12,pt_mtc_scored_11,pt_mtc_scored_10,pt_mtc_scored_9,pt_mtc_scored_8,pt_mtc_scored_7,pt_mtc_scored_6,pt_mtc_scored_5,pt_mtc_scored_4,pt_mtc_scored_3,pt_mtc_scored_2,pt_mtc_scored_1,pt_mtc_scored_0,pt_mtc_absent,pt_mtc_unable_to_participate,pt_mtc_working_below,pt_mtc_just_arrived,pt_mtc_missing_reason
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Black - Black African FSM eligible,State-funded schools,Girls,2513,4787,4633,154,1576,643,398,267,198,187,144,143,133,112,140,106,107,107,69,74,64,40,39,34,16,8,6,4,6,12,16,15,103,4,16,96396,20.8,97,3,33,13,8,6,4,4,3,3,3,2,3,2,2,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Black - Black African FSM eligible,State-funded schools,Total,3618,9594,9128,466,3271,1345,790,516,384,333,272,268,230,201,241,201,197,164,125,130,120,89,69,51,30,28,16,18,11,28,28,61,326,5,46,191990,21,95,5,34,14,8,5,4,3,3,3,2,2,3,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,1,3,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Black - Black African Not known to be FSM eligible,State-funded schools,Boys,3814,7672,7307,365,3204,1176,656,406,281,226,192,186,149,141,123,94,59,75,63,62,45,44,35,25,17,12,6,7,7,16,17,42,268,2,36,162015,22.2,95,5,42,15,9,5,4,3,3,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Black - Black African Not known to be FSM eligible,State-funded schools,Girls,3793,7568,7405,163,2972,1171,649,417,338,280,202,228,172,143,134,126,107,91,85,73,66,45,31,19,14,11,10,8,7,6,20,21,100,3,19,161731,21.8,98,2,39,15,9,6,4,4,3,3,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Black - Black African Not known to be FSM eligible,State-funded schools,Total,5390,15240,14712,528,6176,2347,1305,823,619,506,394,414,321,284,257,220,166,166,148,135,111,89,66,44,31,23,16,15,14,22,37,63,368,5,55,323746,22,97,3,41,15,9,5,4,3,3,3,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Black - Black Caribbean FSM eligible,State-funded schools,Boys,1029,1412,1294,118,272,134,93,91,63,52,52,52,53,58,44,46,42,31,35,31,21,30,14,21,6,11,9,8,9,16,13,12,80,1,12,23969,18.5,92,8,19,9,7,6,4,4,4,4,4,4,3,3,3,2,2,2,1,2,1,1,0,1,1,1,1,1,1,1,6,0,1
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Black - Black Caribbean FSM eligible,State-funded schools,Girls,1000,1406,1343,63,289,127,95,56,66,60,50,67,40,56,54,52,50,50,49,43,31,24,26,13,9,12,8,5,3,8,13,6,40,1,3,24626,18.3,96,4,21,9,7,4,5,4,4,5,3,4,4,4,4,4,3,3,2,2,2,1,1,1,1,0,0,1,1,0,3,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Black - Black Caribbean FSM eligible,State-funded schools,Total,1627,2818,2637,181,561,261,188,147,129,112,102,119,93,114,98,98,92,81,84,74,52,54,40,34,15,23,17,13,12,24,26,18,120,2,15,48595,18.4,94,6,20,9,7,5,5,4,4,4,3,4,3,3,3,3,3,3,2,2,1,1,1,1,1,0,0,1,1,1,4,0,1
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Black - Black Caribbean Not known to be FSM eligible,State-funded schools,Boys,1124,1532,1477,55,450,200,120,103,82,74,51,54,38,44,40,29,19,30,25,33,20,16,9,14,3,7,2,4,4,6,11,3,34,0,7,30303,20.5,96,4,29,13,8,7,5,5,3,4,2,3,3,2,1,2,2,2,1,1,1,1,0,0,0,0,0,0,1,0,2,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Black - Black Caribbean Not known to be FSM eligible,State-funded schools,Girls,1097,1496,1446,50,409,176,136,84,69,67,61,53,47,47,37,35,40,39,34,24,22,16,15,10,5,3,4,4,4,5,11,5,31,0,3,29077,20.1,97,3,27,12,9,6,5,4,4,4,3,3,2,2,3,3,2,2,1,1,1,1,0,0,0,0,0,0,1,0,2,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Black - Black Caribbean Not known to be FSM eligible,State-funded schools,Total,1802,3028,2923,105,859,376,256,187,151,141,112,107,85,91,77,64,59,69,59,57,42,32,24,24,8,10,6,8,8,11,22,8,65,0,10,59380,20.3,97,3,28,12,8,6,5,5,4,4,3,3,3,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,1,0,2,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Mixed - Any other Mixed background FSM eligible,State-funded schools,Boys,2082,2622,2427,195,638,286,185,129,106,110,90,89,92,77,80,66,74,59,63,67,41,35,46,14,12,21,10,7,12,18,24,25,123,3,20,46853,19.3,93,7,24,11,7,5,4,4,3,3,4,3,3,3,3,2,2,3,2,1,2,1,0,1,0,0,0,1,1,1,5,0,1
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Mixed - Any other Mixed background FSM eligible,State-funded schools,Girls,1996,2505,2387,118,545,239,149,120,112,113,108,77,94,93,78,82,80,78,69,79,58,57,45,26,17,11,13,14,11,19,17,13,68,1,19,44063,18.5,95,5,22,10,6,5,4,5,4,3,4,4,3,3,3,3,3,3,2,2,2,1,1,0,1,1,0,1,1,1,3,0,1
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Mixed - Any other Mixed background FSM eligible,State-funded schools,Total,3453,5127,4814,313,1183,525,334,249,218,223,198,166,186,170,158,148,154,137,132,146,99,92,91,40,29,32,23,21,23,37,41,38,191,4,39,90916,18.9,94,6,23,10,7,5,4,4,4,3,4,3,3,3,3,3,3,3,2,2,2,1,1,1,0,0,0,1,1,1,4,0,1
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Mixed - Any other Mixed background Not known to be FSM eligible,State-funded schools,Boys,4037,5832,5641,191,2105,812,479,312,267,211,199,165,176,139,133,108,109,79,66,67,49,50,25,25,20,11,13,0,8,13,13,33,114,0,31,120413,21.3,97,3,36,14,8,5,5,4,3,3,3,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Mixed - Any other Mixed background Not known to be FSM eligible,State-funded schools,Girls,3911,5569,5452,117,1855,789,490,332,252,248,195,156,155,160,132,139,111,101,81,62,55,45,23,25,8,7,8,6,6,11,21,14,64,1,17,115213,21.1,98,2,33,14,9,6,5,4,4,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Mixed - Any other Mixed background Not known to be FSM eligible,State-funded schools,Total,6225,11401,11093,308,3960,1601,969,644,519,459,394,321,331,299,265,247,220,180,147,129,104,95,48,50,28,18,21,6,14,24,34,47,178,1,48,235626,21.2,97,3,35,14,8,6,5,4,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Mixed - White and Asian FSM eligible,State-funded schools,Boys,1145,1274,1200,74,302,143,95,52,60,61,50,46,54,31,38,32,40,34,24,21,20,26,19,10,10,10,7,5,7,3,10,9,46,0,9,23112,19.3,94,6,24,11,7,4,5,5,4,4,4,2,3,3,3,3,2,2,2,2,1,1,1,1,1,0,1,0,1,1,4,0,1
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Mixed - White and Asian FSM eligible,State-funded schools,Girls,1123,1234,1183,51,256,115,67,63,55,65,52,41,41,45,51,45,47,45,43,37,28,26,18,12,4,5,4,5,4,9,12,9,24,0,6,21798,18.4,96,4,21,9,5,5,4,5,4,3,3,4,4,4,4,4,3,3,2,2,1,1,0,0,0,0,0,1,1,1,2,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Mixed - White and Asian FSM eligible,State-funded schools,Total,2051,2508,2383,125,558,258,162,115,115,126,102,87,95,76,89,77,87,79,67,58,48,52,37,22,14,15,11,10,11,12,22,18,70,0,15,44910,18.8,95,5,22,10,6,5,5,5,4,3,4,3,4,3,3,3,3,2,2,2,1,1,1,1,0,0,0,0,1,1,3,0,1
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Mixed - White and Asian Not known to be FSM eligible,State-funded schools,Boys,3181,4158,4035,123,1592,634,352,272,168,129,144,101,102,100,64,69,62,50,54,25,20,28,23,11,8,8,7,6,3,3,9,18,84,0,12,88007,21.8,97,3,38,15,8,7,4,3,3,2,2,2,2,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Mixed - White and Asian Not known to be FSM eligible,State-funded schools,Girls,3051,3979,3912,67,1447,563,359,242,184,156,150,122,121,90,84,74,72,55,46,36,28,24,16,15,5,4,5,4,3,7,16,4,34,2,11,84266,21.5,98,2,36,14,9,6,5,4,4,3,3,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Mixed - White and Asian Not known to be FSM eligible,State-funded schools,Total,5087,8137,7947,190,3039,1197,711,514,352,285,294,223,223,190,148,143,134,105,100,61,48,52,39,26,13,12,12,10,6,10,25,22,118,2,23,172273,21.7,98,2,37,15,9,6,4,4,4,3,3,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Mixed - White and Black African FSM eligible,State-funded schools,Boys,1066,1188,1109,79,287,139,81,55,54,40,46,53,38,31,31,38,34,31,31,23,20,17,14,12,8,7,5,5,3,6,6,9,55,0,9,21452,19.3,93,7,24,12,7,5,5,3,4,4,3,3,3,3,3,3,3,2,2,1,1,1,1,1,0,0,0,1,1,1,5,0,1
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Mixed - White and Black African FSM eligible,State-funded schools,Girls,977,1077,1044,33,224,115,63,58,50,48,54,48,39,36,40,39,24,35,26,32,21,24,22,12,7,9,7,2,4,5,3,4,24,0,2,19415,18.6,97,3,21,11,6,5,5,4,5,4,4,3,4,4,2,3,2,3,2,2,2,1,1,1,1,0,0,0,0,0,2,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Mixed - White and Black African FSM eligible,State-funded schools,Total,1887,2265,2153,112,511,254,144,113,104,88,100,101,77,67,71,77,58,66,57,55,41,41,36,24,15,16,12,7,7,11,9,13,79,0,11,40867,19,95,5,23,11,6,5,5,4,4,4,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0,1,3,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Mixed - White and Black African Not known to be FSM eligible,State-funded schools,Boys,1670,1865,1797,68,616,277,150,104,89,80,54,50,54,43,47,39,27,35,21,27,18,20,16,3,5,5,2,5,3,7,5,8,43,1,11,37826,21,96,4,33,15,8,6,5,4,3,3,3,2,3,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,1
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Mixed - White and Black African Not known to be FSM eligible,State-funded schools,Girls,1575,1788,1752,36,552,248,123,117,82,83,84,65,61,51,35,38,47,37,26,21,21,24,15,5,5,2,3,4,2,1,6,6,20,0,4,36332,20.7,98,2,31,14,7,7,5,5,5,4,3,3,2,2,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Mixed - White and Black African Not known to be FSM eligible,State-funded schools,Total,2898,3653,3549,104,1168,525,273,221,171,163,138,115,115,94,82,77,74,72,47,48,39,44,31,8,10,7,5,9,5,8,11,14,63,1,15,74158,20.9,97,3,32,14,7,6,5,4,4,3,3,3,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Mixed - White and Black Caribbean FSM eligible,State-funded schools,Boys,1967,2525,2320,205,389,219,135,127,105,99,101,95,108,114,87,96,91,86,84,78,54,46,40,43,23,25,22,10,23,20,22,24,139,0,20,40638,17.5,92,8,15,9,5,5,4,4,4,4,4,5,3,4,4,3,3,3,2,2,2,2,1,1,1,0,1,1,1,1,6,0,1
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Mixed - White and Black Caribbean FSM eligible,State-funded schools,Girls,1918,2433,2302,131,323,179,131,112,93,122,118,95,99,99,113,73,102,102,98,92,74,59,51,44,34,24,17,15,11,22,25,8,81,0,17,38842,16.9,95,5,13,7,5,5,4,5,5,4,4,4,5,3,4,4,4,4,3,2,2,2,1,1,1,1,0,1,1,0,3,0,1
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Mixed - White and Black Caribbean FSM eligible,State-funded schools,Total,3247,4958,4622,336,712,398,266,239,198,221,219,190,207,213,200,169,193,188,182,170,128,105,91,87,57,49,39,25,34,42,47,32,220,0,37,79480,17.2,93,7,14,8,5,5,4,4,4,4,4,4,4,3,4,4,4,3,3,2,2,2,1,1,1,1,1,1,1,1,4,0,1
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Mixed - White and Black Caribbean Not known to be FSM eligible,State-funded schools,Boys,2256,2748,2644,104,751,347,220,148,141,111,110,110,101,94,67,71,61,53,51,45,39,31,31,21,9,6,8,5,6,7,11,15,69,0,9,53381,20.2,96,4,27,13,8,5,5,4,4,4,4,3,2,3,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,1,3,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Mixed - White and Black Caribbean Not known to be FSM eligible,State-funded schools,Girls,2128,2646,2578,68,626,269,204,164,141,119,128,116,106,82,95,88,86,66,67,54,57,36,19,13,9,6,8,6,2,11,11,12,37,2,6,50344,19.5,97,3,24,10,8,6,5,4,5,4,4,3,4,3,3,2,3,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Mixed - White and Black Caribbean Not known to be FSM eligible,State-funded schools,Total,3722,5394,5222,172,1377,616,424,312,282,230,238,226,207,176,162,159,147,119,118,99,96,67,50,34,18,12,16,11,8,18,22,27,106,2,15,103725,19.9,97,3,26,11,8,6,5,4,4,4,4,3,3,3,3,2,2,2,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Unclassified FSM eligible,State-funded schools,Boys,901,1039,949,90,198,99,59,55,43,37,39,37,27,30,34,36,34,29,31,22,33,22,15,11,13,4,6,11,9,15,8,7,64,1,10,17021,17.9,91,9,19,10,6,5,4,4,4,4,3,3,3,3,3,3,3,2,3,2,1,1,1,0,1,1,1,1,1,1,6,0,1
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Unclassified FSM eligible,State-funded schools,Girls,833,948,897,51,167,89,46,39,43,36,32,34,31,42,47,37,38,31,35,22,30,21,9,17,13,7,11,4,11,5,7,5,34,1,4,15711,17.5,95,5,18,9,5,4,5,4,3,4,3,4,5,4,4,3,4,2,3,2,1,2,1,1,1,0,1,1,1,1,4,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Unclassified FSM eligible,State-funded schools,Total,1552,1987,1846,141,365,188,105,94,86,73,71,71,58,72,81,73,72,60,66,44,63,43,24,28,26,11,17,15,20,20,15,12,98,2,14,32732,17.7,93,7,18,9,5,5,4,4,4,4,3,4,4,4,4,3,3,2,3,2,1,1,1,1,1,1,1,1,1,1,5,0,1
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Unclassified Not known to be FSM eligible,State-funded schools,Boys,3508,4918,4488,430,1079,509,369,264,235,201,187,160,170,149,159,137,122,113,97,84,66,65,49,47,39,36,34,21,27,69,27,48,148,187,20,85549,19.1,91,9,22,10,8,5,5,4,4,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,0,1,1,1,1,3,4,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Unclassified Not known to be FSM eligible,State-funded schools,Girls,3477,4872,4447,425,964,543,381,275,221,194,183,159,175,150,131,150,127,114,101,120,77,73,41,45,24,36,30,34,38,61,46,41,129,188,21,83869,18.9,91,9,20,11,8,6,5,4,4,3,4,3,3,3,3,2,2,2,2,1,1,1,0,1,1,1,1,1,1,1,3,4,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,Unclassified Not known to be FSM eligible,State-funded schools,Total,5533,9790,8935,855,2043,1052,750,539,456,395,370,319,345,299,290,287,249,227,198,204,143,138,90,92,63,72,64,55,65,130,73,89,277,375,41,169418,19,91,9,21,11,8,6,5,4,4,3,4,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,4,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - Any other White background FSM eligible,State-funded schools,Boys,2781,4199,3926,273,1047,470,276,219,183,158,115,152,145,114,108,107,97,95,119,106,71,62,62,47,39,26,22,21,24,41,42,21,175,2,33,75004,19.1,93,7,25,11,7,5,4,4,3,4,3,3,3,3,2,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,4,0,1
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - Any other White background FSM eligible,State-funded schools,Girls,2678,3947,3756,191,800,379,262,237,187,174,144,143,143,120,127,142,112,103,127,106,108,81,61,47,27,25,16,14,35,36,42,12,116,3,18,69121,18.4,95,5,20,10,7,6,5,4,4,4,4,3,3,4,3,3,3,3,3,2,2,1,1,1,0,0,1,1,1,0,3,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - Any other White background FSM eligible,State-funded schools,Total,4258,8146,7682,464,1847,849,538,456,370,332,259,295,288,234,235,249,209,198,246,212,179,143,123,94,66,51,38,35,59,77,84,33,291,5,51,144125,18.8,94,6,23,10,7,6,5,4,3,4,4,3,3,3,3,2,3,3,2,2,2,1,1,1,0,0,1,1,1,0,4,0,1
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - Any other White background Not known to be FSM eligible,State-funded schools,Boys,7696,19333,18649,684,6479,2732,1594,1179,892,754,699,576,529,473,492,367,358,296,264,202,161,151,124,82,56,51,34,24,29,51,102,87,414,6,75,394493,21.2,96,4,34,14,8,6,5,4,4,3,3,2,3,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - Any other White background Not known to be FSM eligible,State-funded schools,Girls,7330,18096,17739,357,5549,2428,1583,1112,952,742,710,641,551,529,442,460,379,339,283,236,208,172,131,76,48,32,22,23,30,61,75,26,203,7,46,368230,20.8,98,2,31,13,9,6,5,4,4,4,3,3,2,3,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - Any other White background Not known to be FSM eligible,State-funded schools,Total,9891,37429,36388,1041,12028,5160,3177,2291,1844,1496,1409,1217,1080,1002,934,827,737,635,547,438,369,323,255,158,104,83,56,47,59,112,177,113,617,13,121,762723,21,97,3,32,14,8,6,5,4,4,3,3,3,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - Gypsy/Roma FSM eligible,State-funded schools,Boys,508,732,592,140,49,23,9,20,15,28,19,16,19,17,26,22,28,33,26,29,37,31,22,19,14,14,16,14,17,29,31,5,92,0,12,7645,12.9,81,19,7,3,1,3,2,4,3,2,3,2,4,3,4,5,4,4,5,4,3,3,2,2,2,2,2,4,4,1,13,0,2
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - Gypsy/Roma FSM eligible,State-funded schools,Girls,474,689,553,136,41,22,14,6,11,13,22,16,17,22,31,21,25,33,29,30,24,25,31,15,18,19,10,9,11,38,33,8,85,0,10,6892,12.5,80,20,6,3,2,1,2,2,3,2,2,3,4,3,4,5,4,4,3,4,4,2,3,3,1,1,2,6,5,1,12,0,1
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - Gypsy/Roma FSM eligible,State-funded schools,Total,854,1421,1145,276,90,45,23,26,26,41,41,32,36,39,57,43,53,66,55,59,61,56,53,34,32,33,26,23,28,67,64,13,177,0,22,14537,12.7,81,19,6,3,2,2,2,3,3,2,3,3,4,3,4,5,4,4,4,4,4,2,2,2,2,2,2,5,5,1,12,0,2
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - Gypsy/Roma Not known to be FSM eligible,State-funded schools,Boys,437,557,449,108,57,32,20,9,18,15,17,25,19,21,19,13,15,20,17,29,12,11,17,11,9,7,4,8,6,18,31,5,59,3,10,6828,15.2,81,19,10,6,4,2,3,3,3,4,3,4,3,2,3,4,3,5,2,2,3,2,2,1,1,1,1,3,6,1,11,1,2
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - Gypsy/Roma Not known to be FSM eligible,State-funded schools,Girls,402,497,426,71,48,14,17,12,11,10,13,20,11,15,14,19,26,21,21,14,24,16,27,6,9,9,8,9,7,25,13,2,49,0,7,5792,13.6,86,14,10,3,3,2,2,2,3,4,2,3,3,4,5,4,4,3,5,3,5,1,2,2,2,2,1,5,3,0,10,0,1
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - Gypsy/Roma Not known to be FSM eligible,State-funded schools,Total,718,1054,875,179,105,46,37,21,29,25,30,45,30,36,33,32,41,41,38,43,36,27,44,17,18,16,12,17,13,43,44,7,108,3,17,12620,14.4,83,17,10,4,4,2,3,2,3,4,3,3,3,3,4,4,4,4,3,3,4,2,2,2,1,2,1,4,4,1,10,0,2
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - Irish FSM eligible,State-funded schools,Boys,196,197,177,20,25,16,11,5,7,6,10,15,5,3,7,9,6,7,7,6,10,5,3,2,0,1,6,1,1,3,4,3,12,0,1,2950,16.7,90,10,13,8,6,3,4,3,5,8,3,2,4,5,3,4,4,3,5,3,2,1,0,1,3,1,1,2,2,2,6,0,1
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - Irish FSM eligible,State-funded schools,Girls,173,180,160,20,13,9,6,8,8,9,6,9,9,4,5,3,6,7,9,13,7,6,6,5,1,4,2,0,2,3,2,2,14,0,2,2416,15.1,89,11,7,5,3,4,4,5,3,5,5,2,3,2,3,4,5,7,4,3,3,3,1,2,1,0,1,2,1,1,8,0,1
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - Irish FSM eligible,State-funded schools,Total,354,377,337,40,38,25,17,13,15,15,16,24,14,7,12,12,12,14,16,19,17,11,9,7,1,5,8,1,3,6,6,5,26,0,3,5366,15.9,89,11,10,7,5,3,4,4,4,6,4,2,3,3,3,4,4,5,5,3,2,2,0,1,2,0,1,2,2,1,7,0,1
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - Irish Not known to be FSM eligible,State-funded schools,Boys,499,533,514,19,158,75,38,34,25,29,26,21,14,18,8,13,4,13,5,9,6,1,3,4,3,1,1,0,2,3,1,2,12,0,4,10661,20.7,96,4,30,14,7,6,5,5,5,4,3,3,2,2,1,2,1,2,1,0,1,1,1,0,0,0,0,1,0,0,2,0,1
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - Irish Not known to be FSM eligible,State-funded schools,Girls,455,520,510,10,141,69,50,35,29,24,24,16,15,19,15,10,13,11,10,6,6,7,3,4,1,0,1,0,1,0,4,2,3,0,1,10493,20.6,98,2,27,13,10,7,6,5,5,3,3,4,3,2,3,2,2,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - Irish Not known to be FSM eligible,State-funded schools,Total,867,1053,1024,29,299,144,88,69,54,53,50,37,29,37,23,23,17,24,15,15,12,8,6,8,4,1,2,0,3,3,5,4,15,0,5,21154,20.7,97,3,28,14,8,7,5,5,5,4,3,4,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - Traveller of Irish heritage FSM eligible,State-funded schools,Boys,244,252,184,68,15,5,4,7,5,9,5,10,9,5,8,8,8,10,7,8,9,8,14,7,3,5,1,2,4,8,27,5,28,0,8,2478,13.5,73,27,6,2,2,3,2,4,2,4,4,2,3,3,3,4,3,3,4,3,6,3,1,2,0,1,2,3,11,2,11,0,3
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - Traveller of Irish heritage FSM eligible,State-funded schools,Girls,220,236,182,54,6,6,7,3,5,6,8,3,6,5,3,11,9,11,8,7,11,9,8,15,6,4,4,3,4,14,14,3,33,0,4,2125,11.7,77,23,3,3,3,1,2,3,3,1,3,2,1,5,4,5,3,3,5,4,3,6,3,2,2,1,2,6,6,1,14,0,2
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - Traveller of Irish heritage FSM eligible,State-funded schools,Total,426,488,366,122,21,11,11,10,10,15,13,13,15,10,11,19,17,21,15,15,20,17,22,22,9,9,5,5,8,22,41,8,61,0,12,4603,12.6,75,25,4,2,2,2,2,3,3,3,3,2,2,4,3,4,3,3,4,3,5,5,2,2,1,1,2,5,8,2,13,0,2
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - Traveller of Irish heritage Not known to be FSM eligible,State-funded schools,Boys,105,102,83,19,10,6,3,2,3,4,3,4,1,3,4,5,5,5,4,2,5,2,1,1,1,1,3,2,2,1,4,3,8,0,4,1261,15.2,81,19,10,6,3,2,3,4,3,4,1,3,4,5,5,5,4,2,5,2,1,1,1,1,3,2,2,1,4,3,8,0,4
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - Traveller of Irish heritage Not known to be FSM eligible,State-funded schools,Girls,91,80,66,14,11,1,1,2,1,1,3,1,0,2,6,3,6,2,4,4,7,4,0,1,2,1,1,1,1,0,8,0,3,0,3,953,14.4,83,18,14,1,1,3,1,1,4,1,0,3,8,4,8,3,5,5,9,5,0,1,3,1,1,1,1,0,10,0,4,0,4
